127.0.0.1 - - [20/Feb/2025:10:12:22 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%ED%99%94%EC%B2%9C_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%ED%99%94%EC%88%9C_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%82%98%EC%A3%BC_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%8B%A8%EC%96%91_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%83%81%EC%A3%BC_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%97%B0%EC%B2%9C_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B4%B4%EC%82%B0_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%84%9C%EC%82%B0_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%ED%95%98%EB%82%A8_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%98%81%EB%8D%95_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%B3%B4%EC%84%B1_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%98%81%EA%B4%91_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%99%84%EC%A3%BC_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%A7%84%EB%8F%84_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%B2%AD%EB%8F%84_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%8B%A0%EC%95%88_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%82%AC%EC%B2%9C_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%B3%B4%EB%A0%B9_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%9E%A5%ED%9D%A5_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%9D%98%EC%A0%95%EB%B6%80_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 957
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%ED%9A%A1%EC%84%B1_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%B4%89%ED%99%94_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%AC%B8%EA%B2%BD_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B5%AC%EB%AF%B8_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%8B%B9%EC%A7%84_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%B9%A0%EA%B3%A1_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%B2%9C%EC%95%88_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%84%9C%EC%B2%9C_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%B6%80%EC%B2%9C_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B2%BD%EC%82%B0_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%98%88%EC%B2%9C_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%98%A4%EC%82%B0_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%ED%8F%89%ED%83%9D_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%95%84%EC%82%B0_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%8B%9C%ED%9D%A5_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%85%BC%EC%82%B0_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%ED%95%98%EB%8F%99_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%A0%9C%EC%B2%9C_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%ED%83%9C%EB%B0%B1_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B5%AC%EB%A1%80_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%95%88%EC%82%B0_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%AC%B4%EC%95%88_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B8%88%EC%82%B0_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B0%95%EC%A7%84_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%98%81%EC%9B%94_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%ED%86%B5%EC%98%81_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%9D%B8%EC%A0%9C_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%ED%99%94%EC%84%B1_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%9A%B8%EB%A6%89%EB%8F%84_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 957
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%ED%8F%AC%ED%95%AD_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%82%B0%EC%B2%AD_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%82%A8%EC%96%91%EC%A3%BC_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 957
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%95%88%EC%96%91_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B9%80%EC%A0%9C_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:27 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:29 +0900] "GET /plan_and_go_Prj/member/loginForm.do HTTP/1.1" 200 1623
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:29 +0900] "GET /plan_and_go_Prj/resources/image/login.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "POST /plan_and_go_Prj/member/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/board/main.do HTTP/1.1" 200 91878
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B0%80%ED%8F%89_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B0%95%EB%A6%89_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B3%84%EB%A3%A1_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B1%B0%EC%A0%9C_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B2%BD%EC%A3%BC_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B3%A0%EB%A0%B9_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B3%A0%EC%96%91_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B3%A0%EC%84%B1_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B3%BC%EC%B2%9C_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B4%91%EB%AA%85_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B3%A0%EC%B0%BD_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B3%A1%EC%84%B1_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B3%B5%EC%A3%BC_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B3%A0%ED%9D%A5_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B2%BD%EA%B8%B0%20%EA%B4%91%EC%A3%BC_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 969
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B5%AC%EB%A6%AC_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B5%B0%EC%82%B0_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B9%80%ED%8F%AC_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B9%80%ED%95%B4_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%82%A8%EC%9B%90_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%8F%99%ED%95%B4_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%8C%80%EC%A0%84_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%8B%B4%EC%96%91_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%AA%A9%ED%8F%AC_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%8C%80%EA%B5%AC_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%82%A8%ED%95%B4_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%B0%80%EC%96%91_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%AC%B4%EC%A3%BC_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%B6%80%EC%97%AC_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%B6%80%EC%82%B0_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%B3%B4%EC%9D%80_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%B6%80%EC%95%88_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%84%B1%EC%A3%BC_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%84%B1%EB%82%A8_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%84%B8%EC%A2%85_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%86%8D%EC%B4%88_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%84%9C%EC%9A%B8_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:12:32 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%82%BC%EC%B2%99_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
